date,temp_max,precipitation,evapotranspiration,precip_hours,windspeed,precip_7day,precip_30day,temp_7day,evap_7day,precip_14day,evap_14day,drought_risk
2000-03-04,32.3,0.2,5.27,1.0,19.1,0.1142857142857143,0.48333333333333334,31.82857142857143,5.167142857142857,0.7785714285714286,4.880714285714285,1
2000-03-05,31.9,0.3,5.23,2.0,18.8,0.15714285714285717,0.4933333333333333,31.799999999999994,5.17,0.75,4.915,1
2000-03-06,32.5,0.2,5.32,1.0,20.8,0.17142857142857143,0.5,32.028571428571425,5.244285714285715,0.7142857142857143,4.974285714285714,1
2000-03-07,31.7,0.3,5.02,1.0,19.9,0.1857142857142857,0.51,32.07142857142857,5.251428571428571,0.6285714285714287,5.006428571428572,1
2000-03-08,31.7,0.3,5.04,1.0,19.5,0.22857142857142856,0.52,31.942857142857143,5.184285714285714,0.5071428571428572,5.032857142857142,1
2000-03-09,32.2,0.2,5.25,1.0,18.1,0.2571428571428571,0.5266666666666666,32.01428571428571,5.171428571428571,0.45,5.084285714285714,1
2000-03-10,32.6,0.0,5.3,0.0,20.2,0.21428571428571427,0.5266666666666666,32.128571428571426,5.204285714285715,0.32142857142857145,5.135714285714285,1
2000-03-11,32.2,0.4,5.12,1.0,17.7,0.24285714285714285,0.5399999999999999,32.114285714285714,5.182857142857143,0.17857142857142858,5.175,1
2000-03-12,32.6,0.5,5.34,1.0,20.5,0.2714285714285714,0.5566666666666666,32.214285714285715,5.198571428571428,0.21428571428571427,5.184285714285714,1
2000-03-13,32.2,0.4,5.21,1.0,18.3,0.3,0.57,32.17142857142857,5.182857142857143,0.2357142857142857,5.213571428571428,1
2000-03-14,32.1,0.1,5.31,1.0,20.7,0.27142857142857146,0.5733333333333334,32.228571428571435,5.224285714285714,0.2285714285714286,5.237857142857143,1
2000-03-15,32.2,1.7,5.3,4.0,20.4,0.4714285714285714,0.6133333333333333,32.300000000000004,5.261428571428572,0.35000000000000003,5.222857142857142,1
2000-03-16,31.9,1.8,5.04,3.0,19.5,0.7000000000000001,0.6566666666666666,32.25714285714286,5.231428571428571,0.4785714285714286,5.201428571428572,1
2000-03-17,31.6,1.2,5.16,2.0,20.3,0.8714285714285713,0.6966666666666667,32.114285714285714,5.211428571428572,0.5428571428571429,5.207857142857143,1
2000-03-18,30.8,1.4,4.61,8.0,19.6,1.0142857142857142,0.7133333333333334,31.914285714285718,5.138571428571429,0.6285714285714287,5.160714285714286,1
2000-03-19,30.9,2.2,4.73,8.0,18.6,1.2571428571428573,0.76,31.67142857142857,5.051428571428572,0.7642857142857142,5.125,1
2000-03-20,31.8,0.5,4.38,3.0,17.6,1.2714285714285711,0.7466666666666667,31.614285714285717,4.932857142857143,0.7857142857142857,5.057857142857143,1
2000-03-21,31.4,0.3,4.52,1.0,14.9,1.3,0.7333333333333333,31.514285714285712,4.82,0.7857142857142857,5.022142857142856,1
2000-03-22,32.3,0.3,5.7,1.0,16.9,1.1,0.72,31.52857142857143,4.877142857142857,0.7857142857142857,5.069285714285714,1
2000-03-23,32.0,0.5,5.22,2.0,18.2,0.9142857142857144,0.6866666666666666,31.54285714285714,4.902857142857143,0.807142857142857,5.067142857142857,1
2000-03-24,31.7,3.6,5.27,2.0,15.8,1.2571428571428573,0.74,31.557142857142857,4.918571428571428,1.0642857142857143,5.065,0
2000-03-25,31.1,1.6,4.83,3.0,18.1,1.2857142857142858,0.76,31.599999999999998,4.95,1.1500000000000001,5.0442857142857145,0
2000-03-26,31.1,2.0,4.7,9.0,15.7,1.2571428571428573,0.7666666666666667,31.62857142857143,4.945714285714286,1.2571428571428573,4.998571428571428,0
2000-03-27,29.9,0.3,3.2,2.0,13.4,1.2285714285714284,0.6966666666666667,31.357142857142858,4.777142857142857,1.25,4.8549999999999995,0
2000-03-28,31.5,0.5,5.36,1.0,16.2,1.257142857142857,0.7133333333333333,31.37142857142857,4.897142857142858,1.2785714285714287,4.8585714285714285,0
2000-03-29,31.2,0.7,4.97,3.0,14.9,1.3142857142857145,0.7333333333333333,31.214285714285715,4.792857142857143,1.2071428571428573,4.835,0
2000-03-30,31.5,0.6,4.87,3.0,17.4,1.3285714285714287,0.7466666666666666,31.142857142857142,4.742857142857143,1.1214285714285714,4.822857142857143,0
2000-03-31,31.2,3.2,4.84,2.0,19.7,1.2714285714285716,0.8533333333333334,31.071428571428573,4.6814285714285715,1.2642857142857142,4.8,0
2000-04-01,32.0,1.8,5.41,6.0,22.7,1.3000000000000003,0.9133333333333333,31.2,4.764285714285714,1.292857142857143,4.857142857142857,0
2000-04-02,31.2,2.5,4.5,3.0,20.9,1.3714285714285717,0.9866666666666666,31.214285714285715,4.735714285714286,1.3142857142857143,4.840714285714285,0
2000-04-03,30.9,1.1,5.02,6.0,21.1,1.4857142857142858,1.0166666666666666,31.357142857142858,4.9957142857142856,1.3571428571428572,4.886428571428572,0
2000-04-04,31.6,5.0,5.07,7.0,20.5,2.1285714285714286,1.1733333333333333,31.37142857142857,4.954285714285715,1.6928571428571428,4.925714285714285,0
2000-04-05,30.6,2.5,4.13,4.0,16.4,2.385714285714286,1.25,31.285714285714285,4.834285714285714,1.8499999999999999,4.813571428571429,0
2000-04-06,31.2,1.5,5.25,3.0,18.1,2.5142857142857147,1.29,31.242857142857144,4.888571428571429,1.9214285714285713,4.815714285714286,0
2000-04-07,31.1,1.1,5.01,4.0,20.0,2.2142857142857144,1.3166666666666667,31.228571428571428,4.912857142857143,1.742857142857143,4.797142857142857,0
2000-04-08,30.4,0.4,4.57,2.0,18.3,2.0142857142857142,1.3233333333333335,31.0,4.792857142857144,1.657142857142857,4.778571428571429,0
2000-04-09,31.2,2.7,4.66,1.0,14.8,2.042857142857143,1.4133333333333333,31.0,4.815714285714286,1.707142857142857,4.775714285714286,0
2000-04-10,31.3,0.8,5.02,2.0,21.7,2.0,1.4266666666666667,31.057142857142857,4.815714285714286,1.7428571428571427,4.905714285714285,0
2000-04-11,31.3,5.0,4.37,3.0,20.2,2.0,1.5766666666666667,31.014285714285712,4.715714285714285,2.064285714285714,4.835,0
2000-04-12,31.0,0.4,4.85,1.0,18.1,1.7,1.5766666666666669,31.071428571428573,4.8185714285714285,2.0428571428571427,4.826428571428571,0
2000-04-13,30.9,0.5,4.94,1.0,18.8,1.5571428571428572,1.59,31.02857142857143,4.774285714285715,2.0357142857142856,4.831428571428572,0
2000-04-14,31.1,0.3,4.71,2.0,17.8,1.4428571428571428,1.5433333333333332,31.02857142857143,4.731428571428572,1.8285714285714285,4.822142857142857,0
2000-04-15,31.0,0.9,4.88,4.0,16.4,1.5142857142857142,1.5133333333333332,31.11428571428571,4.775714285714286,1.7642857142857142,4.784285714285715,0
2000-04-16,31.7,0.3,5.44,1.0,16.7,1.1714285714285713,1.4833333333333334,31.185714285714287,4.887142857142857,1.6071428571428572,4.851428571428571,0
2000-04-17,31.0,1.3,4.89,3.0,18.8,1.2428571428571427,1.48,31.142857142857142,4.868571428571428,1.6214285714285714,4.842142857142856,0
2000-04-18,30.1,5.8,3.67,6.0,22.9,1.3571428571428572,1.6,30.97142857142857,4.768571428571429,1.6785714285714286,4.742142857142857,0
2000-04-19,31.5,0.0,5.18,0.0,19.1,1.3,1.5833333333333333,31.042857142857144,4.815714285714286,1.5,4.817142857142857,0
2000-04-20,30.6,1.0,3.8,4.0,17.3,1.3714285714285714,1.6066666666666667,31.0,4.652857142857143,1.4642857142857142,4.713571428571429,0
2000-04-21,29.7,4.3,3.96,9.0,16.5,1.942857142857143,1.74,30.800000000000004,4.545714285714285,1.6928571428571428,4.638571428571429,0
2000-04-22,28.9,4.7,2.92,5.0,15.0,2.4857142857142853,1.8800000000000001,30.5,4.265714285714286,2.0,4.520714285714286,0
2000-04-23,31.2,0.0,5.26,0.0,12.7,2.442857142857143,1.76,30.428571428571427,4.24,1.8071428571428572,4.563571428571429,0
2000-04-24,30.5,0.0,3.85,0.0,12.9,2.257142857142857,1.7066666666666668,30.357142857142858,4.091428571428571,1.75,4.4799999999999995,0
2000-04-25,30.9,1.5,4.4,3.0,16.6,1.6428571428571428,1.6900000000000002,30.471428571428568,4.195714285714286,1.5,4.482142857142857,0
2000-04-26,31.1,0.8,4.85,2.0,17.1,1.7571428571428573,1.7066666666666668,30.414285714285715,4.148571428571429,1.5285714285714287,4.482142857142857,0
2000-04-27,31.7,0.2,5.09,1.0,20.0,1.6428571428571428,1.6966666666666668,30.571428571428573,4.332857142857143,1.5071428571428573,4.492857142857143,0
2000-04-28,31.5,0.6,4.96,1.0,17.5,1.1142857142857143,1.6933333333333331,30.82857142857143,4.475714285714285,1.5285714285714287,4.510714285714285,0
2000-04-29,31.2,6.6,4.47,7.0,19.5,1.3857142857142857,1.8933333333333333,31.157142857142855,4.6971428571428575,1.9357142857142855,4.481428571428571,0
2000-04-30,31.4,4.2,4.94,3.0,19.7,1.9857142857142858,1.9266666666666667,31.185714285714283,4.651428571428572,2.2142857142857144,4.445714285714286,0
2000-05-01,28.8,4.3,3.25,7.0,11.4,2.6,2.01,30.942857142857143,4.565714285714286,2.4285714285714284,4.328571428571428,0
2000-05-02,30.4,0.1,4.53,1.0,13.2,2.4,1.93,30.871428571428574,4.5842857142857145,2.0214285714285714,4.39,0
2000-05-03,31.9,2.4,5.13,5.0,14.7,2.6285714285714286,1.9733333333333334,30.985714285714284,4.624285714285714,2.1928571428571426,4.386428571428572,0
2000-05-04,31.3,5.0,4.88,6.0,14.5,3.314285714285714,1.9733333333333334,30.928571428571427,4.594285714285715,2.4785714285714286,4.463571428571429,0
2000-05-05,30.2,2.8,4.31,6.0,16.9,3.6285714285714286,1.9833333333333334,30.74285714285714,4.501428571428572,2.371428571428571,4.488571428571428,0
2000-05-06,30.8,1.7,4.6,3.0,16.3,2.9285714285714284,1.99,30.685714285714287,4.52,2.157142857142857,4.6085714285714285,0
2000-05-07,29.9,3.4,3.9,7.0,16.6,2.8142857142857145,2.066666666666667,30.47142857142857,4.371428571428572,2.4,4.511428571428572,0
2000-05-08,30.2,0.5,4.14,3.0,14.7,2.2714285714285714,2.07,30.67142857142857,4.498571428571429,2.435714285714286,4.532142857142857,0
2000-05-09,31.7,0.4,5.0,1.0,17.4,2.314285714285714,1.9933333333333332,30.857142857142858,4.565714285714286,2.357142857142857,4.575,0
2000-05-10,30.9,0.8,4.52,3.0,16.0,2.085714285714286,1.9933333333333332,30.714285714285715,4.478571428571429,2.357142857142857,4.551428571428572,0
2000-05-11,30.7,3.4,4.34,7.0,16.8,1.8571428571428572,1.94,30.628571428571426,4.40142857142857,2.5857142857142854,4.497857142857143,0
2000-05-12,31.1,2.9,4.42,7.0,18.0,1.8714285714285714,2.023333333333333,30.75714285714286,4.417142857142857,2.75,4.4592857142857145,0
2000-05-13,30.9,1.9,4.84,7.0,16.2,1.9000000000000001,2.07,30.77142857142857,4.451428571428571,2.414285714285714,4.485714285714286,0
2000-05-14,30.1,2.9,4.53,10.0,19.4,1.8285714285714287,2.1566666666666667,30.8,4.541428571428571,2.3214285714285716,4.456428571428571,0
2000-05-15,30.0,7.0,3.77,9.0,16.0,2.757142857142857,2.36,30.771428571428572,4.488571428571428,2.5142857142857147,4.493571428571428,0
2000-05-16,29.7,7.7,3.83,13.0,14.8,3.8000000000000003,2.606666666666667,30.485714285714288,4.321428571428571,3.057142857142857,4.4435714285714285,0
2000-05-17,30.9,6.8,4.05,6.0,13.4,4.6571428571428575,2.7899999999999996,30.485714285714288,4.254285714285714,3.3714285714285714,4.366428571428571,0
2000-05-18,30.4,0.5,4.24,1.0,14.8,4.242857142857143,2.613333333333333,30.442857142857143,4.24,3.0500000000000003,4.320714285714286,0
2000-05-19,29.4,7.6,3.84,11.0,16.1,4.914285714285714,2.8666666666666667,30.199999999999996,4.1571428571428575,3.392857142857143,4.287142857142857,0
2000-05-20,29.6,8.1,3.7,11.0,14.5,5.8,3.103333333333333,30.014285714285716,3.994285714285714,3.85,4.222857142857142,0
2000-05-21,28.8,13.0,2.9,17.0,13.8,7.242857142857143,3.393333333333333,29.828571428571426,3.761428571428571,4.535714285714286,4.151428571428572,0
2000-05-22,28.6,12.7,2.77,13.0,16.9,8.057142857142859,3.6599999999999997,29.628571428571426,3.6185714285714283,5.4071428571428575,4.053571428571429,0
2000-05-23,30.2,13.0,4.16,11.0,20.8,8.814285714285715,4.093333333333333,29.7,3.665714285714286,6.307142857142857,3.9935714285714288,0
2000-05-24,29.2,8.1,3.44,17.0,22.3,9.0,4.363333333333333,29.457142857142856,3.5785714285714287,6.828571428571428,3.9164285714285714,0
2000-05-25,29.2,5.1,3.98,6.0,15.6,9.657142857142857,4.483333333333333,29.285714285714285,3.541428571428572,6.950000000000001,3.8907142857142856,0
2000-05-26,29.7,11.8,4.03,12.0,14.1,10.257142857142856,4.85,29.32857142857143,3.568571428571429,7.585714285714286,3.8628571428571425,0
2000-05-27,26.8,15.6,2.48,16.0,15.1,11.328571428571427,5.363333333333333,28.928571428571427,3.394285714285714,8.564285714285713,3.6942857142857144,0
2000-05-28,27.7,8.3,3.02,13.0,14.9,10.657142857142857,5.62,28.771428571428572,3.411428571428572,8.95,3.5864285714285713,0
2000-05-29,29.1,4.7,3.78,5.0,11.9,9.514285714285714,5.5566666666666675,28.842857142857145,3.5557142857142856,8.785714285714286,3.587142857142857,0
2000-05-30,29.9,1.9,4.38,7.0,15.0,7.928571428571429,5.4799999999999995,28.8,3.587142857142857,8.371428571428572,3.626428571428572,0
2000-05-31,29.3,11.0,3.72,13.0,16.6,8.342857142857143,5.703333333333333,28.814285714285717,3.6271428571428572,8.671428571428573,3.6028571428571428,0
2000-06-01,27.3,22.7,2.2,22.0,17.9,10.857142857142858,6.456666666666667,28.54285714285714,3.3728571428571428,10.257142857142856,3.4571428571428577,0
2000-06-02,27.1,2.6,2.46,10.0,17.6,9.542857142857143,6.463333333333334,28.17142857142857,3.1485714285714286,9.9,3.358571428571428,0
2000-06-03,27.9,1.4,2.54,6.0,15.1,7.514285714285714,6.343333333333334,28.328571428571426,3.1571428571428575,9.421428571428573,3.2757142857142862,0
2000-06-04,27.6,9.5,2.85,15.0,14.7,7.685714285714285,6.566666666666666,28.314285714285713,3.132857142857143,9.171428571428573,3.272142857142857,0
2000-06-05,27.4,21.3,2.71,22.0,17.3,10.057142857142859,7.22,28.071428571428573,2.98,9.785714285714286,3.267857142857143,0
2000-06-06,25.4,21.3,1.41,22.0,18.2,12.828571428571427,7.816666666666666,27.428571428571427,2.555714285714285,10.37857142857143,3.0714285714285716,0
2000-06-07,29.1,0.4,3.4,2.0,14.3,11.314285714285715,7.8133333333333335,27.4,2.5100000000000002,9.828571428571427,3.0685714285714285,0
2000-06-08,29.2,0.1,4.3,1.0,15.2,8.085714285714285,7.803333333333333,27.671428571428574,2.81,9.471428571428573,3.0914285714285716,0
2000-06-09,28.0,5.0,2.89,7.0,12.1,8.428571428571429,7.943333333333333,27.800000000000004,2.871428571428571,8.985714285714286,3.0100000000000002,0
2000-06-10,27.8,10.3,2.49,14.0,14.1,9.700000000000001,8.173333333333334,27.785714285714285,2.8642857142857143,8.607142857142858,3.0107142857142857,0
2000-06-11,27.6,4.8,3.35,5.0,15.8,9.028571428571428,8.236666666666666,27.785714285714285,2.9357142857142855,8.357142857142858,3.0342857142857147,0
2000-06-12,27.0,5.0,2.9,12.0,13.3,6.700000000000001,8.34,27.72857142857143,2.9628571428571426,8.378571428571428,2.9714285714285715,0
2000-06-13,28.7,1.2,4.0,4.0,21.6,3.8285714285714287,8.283333333333333,28.2,3.332857142857143,8.328571428571427,2.9442857142857144,0
2000-06-14,28.3,5.0,3.39,11.0,19.5,4.485714285714286,8.216666666666667,28.08571428571429,3.3314285714285714,7.8999999999999995,2.920714285714286,0
2000-06-15,27.3,7.3,2.97,12.0,19.1,5.514285714285714,8.203333333333333,27.814285714285713,3.141428571428572,6.8,2.9757142857142855,0
2000-06-16,27.0,8.2,2.71,16.0,18.7,5.971428571428571,8.25,27.67142857142857,3.115714285714286,7.2,2.9935714285714288,0
2000-06-17,26.0,22.3,1.52,19.0,16.6,7.685714285714285,8.976666666666667,27.414285714285715,2.9771428571428573,8.692857142857145,2.920714285714286,0
2000-06-18,28.9,3.8,3.7,9.0,15.9,7.542857142857144,8.85,27.6,3.027142857142857,8.285714285714286,2.9814285714285718,0
2000-06-19,26.5,12.0,1.71,23.0,16.0,8.542857142857143,8.979999999999999,27.52857142857143,2.857142857142857,7.621428571428572,2.91,0
2000-06-20,27.9,6.4,3.36,12.0,13.4,9.285714285714286,8.76,27.414285714285715,2.7657142857142856,6.557142857142857,3.049285714285714,0
2000-06-21,26.6,7.1,2.46,15.0,17.3,9.585714285714285,8.573333333333332,27.171428571428574,2.632857142857143,7.035714285714286,2.982142857142857,0
2000-06-22,24.8,30.1,1.01,23.0,18.7,12.842857142857143,9.143333333333334,26.814285714285713,2.3528571428571428,9.178571428571429,2.7471428571428573,0
2000-06-23,26.1,3.8,1.89,11.0,16.7,12.214285714285714,9.0,26.685714285714287,2.2357142857142853,9.092857142857143,2.6757142857142857,0
2000-06-24,28.3,0.0,3.25,0.0,12.9,9.028571428571428,8.830000000000002,27.014285714285712,2.4828571428571427,8.357142857142858,2.73,0
2000-06-25,27.8,1.0,3.83,4.0,17.5,8.628571428571428,8.47,26.857142857142858,2.501428571428572,8.085714285714285,2.764285714285714,0
2000-06-26,25.5,13.6,1.85,17.0,12.0,8.857142857142858,8.403333333333332,26.714285714285715,2.5214285714285714,8.700000000000001,2.689285714285714,0
2000-06-27,28.2,0.0,4.01,0.0,12.6,7.942857142857143,8.126666666666667,26.757142857142856,2.6142857142857143,8.614285714285716,2.69,0
2000-06-28,28.3,0.2,4.24,2.0,15.4,6.957142857142857,7.976666666666666,27.0,2.8685714285714283,8.271428571428572,2.7507142857142854,0
2000-06-29,27.2,2.9,3.46,7.0,19.4,3.0714285714285716,8.01,27.342857142857138,3.218571428571429,7.957142857142857,2.7857142857142856,0
2000-06-30,26.8,5.9,2.87,9.0,19.4,3.371428571428571,7.840000000000001,27.442857142857143,3.358571428571429,7.792857142857144,2.7971428571428567,0
2000-07-01,26.6,5.7,3.06,8.0,15.4,4.185714285714285,7.2733333333333325,27.2,3.3314285714285714,6.6071428571428585,2.9071428571428575,0
2000-07-02,28.1,3.9,3.68,4.0,15.5,4.6,7.316666666666666,27.24285714285714,3.31,6.614285714285714,2.9057142857142857,0
2000-07-03,28.0,0.5,3.48,2.0,16.8,2.7285714285714286,7.286666666666666,27.599999999999998,3.542857142857143,5.792857142857143,3.0321428571428575,0
2000-07-04,27.6,1.4,3.42,4.0,19.1,2.9285714285714284,7.016666666666667,27.514285714285716,3.4585714285714286,5.435714285714286,3.0364285714285715,0
2000-07-05,27.5,0.7,3.88,5.0,15.7,3.0,6.33,27.400000000000002,3.407142857142857,4.978571428571429,3.137857142857143,0
2000-07-06,27.9,3.5,3.08,3.0,12.6,3.0857142857142854,5.736666666666666,27.5,3.352857142857143,3.0785714285714287,3.2857142857142856,0
2000-07-07,27.5,0.5,3.58,4.0,14.0,2.314285714285714,5.739999999999999,27.599999999999998,3.454285714285714,2.8428571428571425,3.4064285714285716,0
2000-07-08,27.4,2.4,3.66,4.0,20.3,1.842857142857143,5.816666666666666,27.714285714285715,3.54,3.014285714285714,3.435714285714286,0
2000-07-09,27.1,5.4,3.36,6.0,17.1,2.0571428571428574,5.83,27.571428571428573,3.494285714285714,3.3285714285714283,3.402142857142857,0
2000-07-10,27.3,0.2,3.71,2.0,19.2,2.0142857142857142,5.493333333333333,27.471428571428568,3.527142857142857,2.3714285714285714,3.535,0
2000-07-11,27.2,1.1,3.56,4.0,17.4,1.9714285714285715,5.37,27.41428571428571,3.5471428571428567,2.45,3.502857142857143,0
2000-07-12,27.2,1.2,3.67,7.0,15.3,2.042857142857143,5.243333333333334,27.37142857142857,3.5171428571428573,2.5214285714285714,3.462142857142857,0
2000-07-13,26.7,1.9,3.14,5.0,17.0,1.8142857142857145,5.266666666666667,27.199999999999996,3.525714285714286,2.45,3.439285714285714,0
2000-07-14,26.6,1.1,3.43,8.0,19.6,1.9,5.136666666666667,27.071428571428573,3.5042857142857144,2.107142857142857,3.4792857142857145,0
2000-07-15,26.7,0.4,3.91,3.0,18.3,1.6142857142857143,4.906666666666667,26.97142857142857,3.54,1.7285714285714284,3.54,0
2000-07-16,26.6,0.0,3.59,0.0,20.0,0.8428571428571429,4.633333333333334,26.9,3.572857142857143,1.4499999999999997,3.5335714285714284,0
2000-07-17,26.4,0.3,3.31,3.0,17.4,0.8571428571428571,3.9000000000000004,26.771428571428572,3.5157142857142856,1.4357142857142855,3.5214285714285714,0
2000-07-18,25.9,0.1,2.41,1.0,16.0,0.7142857142857143,3.7766666666666664,26.585714285714285,3.3514285714285714,1.342857142857143,3.4492857142857147,0
2000-07-19,26.9,0.5,3.23,3.0,18.2,0.6142857142857142,3.393333333333333,26.54285714285714,3.2885714285714287,1.3285714285714287,3.402857142857143,0
2000-07-20,27.0,0.2,4.02,1.0,17.2,0.37142857142857144,3.186666666666667,26.585714285714285,3.414285714285714,1.092857142857143,3.4699999999999998,0
2000-07-21,26.2,0.2,2.93,2.0,16.9,0.24285714285714288,2.9566666666666666,26.528571428571432,3.3428571428571425,1.0714285714285714,3.4235714285714285,0
2000-07-22,26.2,0.1,3.21,1.0,17.2,0.2,1.9566666666666668,26.457142857142856,3.242857142857143,0.9071428571428573,3.391428571428571,0
2000-07-23,26.3,0.7,3.42,4.0,18.4,0.29999999999999993,1.853333333333333,26.414285714285715,3.2185714285714284,0.5714285714285714,3.3957142857142855,0
2000-07-24,26.7,0.0,3.59,0.0,16.9,0.2571428571428572,1.853333333333333,26.457142857142856,3.2585714285714285,0.5571428571428572,3.3871428571428575,0
2000-07-25,26.4,0.5,3.3,3.0,17.0,0.31428571428571433,1.8366666666666664,26.52857142857143,3.3857142857142857,0.5142857142857143,3.3685714285714283,0
2000-07-26,27.4,0.5,3.96,3.0,17.7,0.31428571428571433,1.4,26.6,3.4899999999999998,0.4642857142857143,3.3892857142857147,0
2000-07-27,27.4,0.4,4.07,3.0,16.8,0.34285714285714286,1.4133333333333336,26.657142857142855,3.4971428571428573,0.35714285714285715,3.455714285714286,0
2000-07-28,26.6,3.4,2.9,6.0,17.8,0.7999999999999999,1.52,26.714285714285715,3.492857142857143,0.5214285714285715,3.417857142857143,0
